track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Hillside Boys,Kim Petras,56,Hillside Boys,2017-09-22,¤İ¤ŞPost Teen Pop¤Ş¤İ,pop,post-teen pop,0.771,0.635,6,-4.574,1,0.0475,0.0116,1.94E-05,0.538,0.742,124.024,218178
Play,Jax Jones,65,Play,2018-11-28,Electropop 2019,pop,electropop,0.771,0.768,11,-7.773,0,0.0451,0.0266,1.26E-05,0.426,0.607,125.023,186240
Rockstar,Ilkay Sencan,71,Rockstar,2019-06-21,Dance Pop Hits,pop,dance pop,0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012,212280
You Need To Calm Down,Taylor Swift,86,Lover,2019-08-23,Intro to Post-Teen Pop,pop,post-teen pop,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,171360
Sexy my lady,RIKE,26,Sexy my lady,2019-07-31,Best of 2019 Dance Pop: Japan,pop,dance pop,0.772,0.849,5,-5.025,1,0.128,0.18,0,0.244,0.562,102.974,168118
Amazing Grace - HGHTS Remix,Hyper Fenton,35,Remembering Me,2018-05-13,Christian Dance Party,pop,dance pop,0.772,0.837,8,-4.028,1,0.0523,0.102,9.41E-06,0.0664,0.52,100.005,160776
Cut to the Chase,Roman Mĵller,41,Cut to the Chase,2019-08-30,Pop / Dance,pop,dance pop,0.772,0.633,11,-6.231,1,0.0358,0.285,0,0.297,0.63,98.091,153673
Show Me The Way,Penguin Prison,43,Lost In New York,2015-05-01,Indie Poptimism,pop,indie poptimism,0.772,0.687,2,-6.451,1,0.0438,0.122,0.00613,0.14,0.843,120.018,226907
Don't Waste My Time,Kharfi,46,Don't Waste My Time,2019-11-08,Dance Room,pop,dance pop,0.772,0.687,9,-6.348,0,0.211,0.0528,0,0.834,0.59,118.116,154286
Seasons,Aso,46,Two / Seven EP,2018-02-07,Indie/Jazz Poptimism,pop,indie poptimism,0.772,0.413,6,-7.32,0,0.0362,0.114,0.839,0.112,0.339,92.997,266000
Terra Titanic,Peter Schilling,49,Von Anfang An...Bis Jetzt !,1983-06-27,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.772,0.557,5,-7.703,1,0.0352,0.0303,0,0.0973,0.627,122.168,274706
Kissing Strangers,DNCE,65,Kissing Strangers,2017-04-14,post teen pop,pop,post-teen pop,0.772,0.744,7,-5.803,1,0.0398,0.0547,0,0.0852,0.86,120.065,202480
Non-Stop,Leslie Odom Jr.,66,Hamilton (Original Broadway Cast Recording),2015-09-25,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.772,0.482,6,-9.529,1,0.351,0.211,0,0.223,0.441,92.017,385438
La La La,Naughty Boy,67,Hotel Cabana (Deluxe Version),2013-01-01,BALLARE - ĜħÙĜµ,pop,post-teen pop,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13E-06,0.0905,0.262,125.082,222200
Scream & Shout,will.i.am,73,#willpower,2013-01-01,post teen pop,pop,post-teen pop,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96E-05,0.131,0.501,130.033,283400
Scream & Shout,will.i.am,73,#willpower,2013-01-01,10er Playlist,pop,electropop,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96E-05,0.131,0.501,130.033,283400
Fantasy,Laureano,34,Fantasy,2019-11-08,Pop / Dance,pop,dance pop,0.773,0.709,11,-6.51,0,0.0801,0.0314,9.43E-05,0.084,0.594,119.969,203000
La Fuerza Del Destino,Fey,51,La Fuerza Del Destino,2004-01-01,ELECTROPOP EN ESPAOL,pop,electropop,0.773,0.694,5,-6.689,0,0.0315,0.156,0.00998,0.0938,0.829,95.019,296827
Still,Loyle Carner,53,"Not Waving, But Drowning",2019-04-19,Indie/Jazz Poptimism,pop,indie poptimism,0.773,0.811,8,-7.373,1,0.233,0.522,0.105,0.135,0.609,91.777,213531
I Feel It Coming,The Weeknd,70,Starboy,2016-11-24,post teen pop,pop,post-teen pop,0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,269187
Hope,The Chainsmokers,74,Sick Boy,2018-12-14,Electropop 2019,pop,electropop,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6E-06,0.0814,0.513,104.941,180120
I Feel It Coming,The Weeknd,80,Starboy,2016-11-25,BALLARE - ĜħÙĜµ,pop,post-teen pop,0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,269187
I Feel It Coming,The Weeknd,80,Starboy,2016-11-25,Electropop - Pop,pop,electropop,0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,269187
Shout Out to My Ex,Little Mix,8,Shout Out to My Ex,2016-10-16,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.774,0.739,0,-4.022,1,0.0952,0.0316,5.95E-06,0.119,0.823,126.002,246240
Cake By The Ocean,DNCE,15,SWAAY,2015-10-23,ELECTROPOP,pop,electropop,0.774,0.765,4,-5.503,0,0.0517,0.156,0,0.0523,0.908,119.018,218440
Attention,Charlie Puth,23,Attention,2017-04-20,Pop Inglİs (2020 - 2010s) Mşsica En Inglİs 2010s,pop,dance pop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12E-05,0.0848,0.777,100.041,211475
Attention,Charlie Puth,23,Attention,2017-04-20,post teen pop,pop,post-teen pop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12E-05,0.0848,0.777,100.041,211475
Attention,Charlie Puth,23,Attention,2017-04-20,Electropop - Pop,pop,electropop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12E-05,0.0848,0.777,100.041,211475
I Read U Like a Book,Simon Loof,32,I Read U Like a Book,2019-10-24,The Edge of Indie Poptimism,pop,indie poptimism,0.774,0.58,4,-8.278,0,0.0282,0.758,4.76E-05,0.126,0.788,125.956,170539
Beyond the Sky,MG,43,Beyond the Sky,2019-12-05,Pop Inglİs (2020 - 2010s) Mşsica En Inglİs 2010s,pop,dance pop,0.774,0.828,5,-1.869,0,0.198,0.719,1.65E-06,0.122,0.583,125.299,155520
God Is A Dancer,TiĞsto,45,God Is A Dancer (Acoustic),2019-10-25,ELETRIC POP & DANCE,pop,dance pop,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11E-06,0.342,0.833,119.964,168125
Carluccio,Loyle Carner,50,"Not Waving, But Drowning",2019-04-19,Indie/Jazz Poptimism,pop,indie poptimism,0.774,0.782,6,-4.906,0,0.14,0.623,0.19,0.121,0.665,90.831,191782
Me Pregunto,Belanova,51,Dulce Beat,2006,ELECTROPOP EN ESPAOL,pop,electropop,0.774,0.878,9,-6.996,0,0.0335,0.0142,0.0828,0.0659,0.972,125.007,187547
The Sun,Myd,56,All Inclusive,2017-10-13,Indie/Jazz Poptimism,pop,indie poptimism,0.774,0.673,5,-6.473,0,0.035,0.22,0.583,0.0973,0.917,126.016,210040
Cool Again,Shoffy,63,Lenses,2018-11-16,Intro to Indie Poptimism,pop,indie poptimism,0.774,0.45,11,-6.86,1,0.0896,0.443,3.28E-05,0.127,0.648,90.055,191935
Stacy's Mom,Fountains Of Wayne,73,Welcome Interstate Managers,2003-01-01,Dr. Q's Prescription Playlist,pop,post-teen pop,0.774,0.75,11,-4.927,0,0.0413,0.0021,1.85E-05,0.0808,0.925,118.015,197987
Rude,MAGIC!,78,Don't Kill the Magic,2014-06-25,Pop Inglİs (2020 - 2010s) Mşsica En Inglİs 2010s,pop,dance pop,0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032,224840
Toxic,Britney Spears,78,In The Zone,2003-11-13,The Sound of Post-Teen Pop,pop,post-teen pop,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800
Rude,MAGIC!,78,Don't Kill the Magic,2014-06-25,Post-teen pop,pop,post-teen pop,0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032,224840
Rude,MAGIC!,78,Don't Kill the Magic,2014-06-25,Mix ElectroPop//ElectroHouse// DeepHouse 2020,pop,electropop,0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032,224840
Cake By The Ocean,DNCE,80,DNCE,2016-11-18,The Sound of Post-Teen Pop,pop,post-teen pop,0.774,0.753,4,-5.445,0,0.0517,0.153,0,0.0371,0.896,119.002,219147
Cake By The Ocean,DNCE,80,DNCE,2016-11-18,ElectroPop 2020,pop,electropop,0.774,0.753,4,-5.445,0,0.0517,0.153,0,0.0371,0.896,119.002,219147
take you home,slenderbodies,0,take you home,2018-07-20,Music&Other Drugs,pop,indie poptimism,0.775,0.541,5,-5.892,0,0.0498,0.165,4.87E-05,0.0929,0.817,97.993,230185
Krispy,Loyle Carner,50,"Not Waving, But Drowning",2019-04-19,Indie/Jazz Poptimism,pop,indie poptimism,0.775,0.298,7,-13.01,1,0.314,0.913,0.00626,0.108,0.139,89.975,221092
Light,SIRUP,53,Light,2019-11-22,Dance Pop: Japan,pop,dance pop,0.775,0.673,9,-6.526,1,0.081,0.0564,0,0.111,0.5,112.059,228371
Talk - Disclosure VIP,Khalid,60,Talk (Disclosure VIP),2019-03-27,Pop Remix,pop,dance pop,0.775,0.867,4,-7.388,0,0.204,0.0158,0.0117,0.0355,0.565,128.956,273229
How You Love Me (feat. Conor Maynard & Snoop Dogg),Hardwell,61,How You Love Me (feat. Conor Maynard & Snoop Dogg),2018-12-07,Electropop 2019,pop,electropop,0.775,0.723,0,-4.095,1,0.0468,0.282,0.000371,0.126,0.756,104.991,194286
Lips Are Movin,Meghan Trainor,67,Title (Deluxe),2015-01-09,Post Teen Pop,pop,post-teen pop,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03E-06,0.111,0.95,139.091,182667
I Found You (with Calvin Harris),benny blanco,71,I Found You (with Calvin Harris),2018-11-02,Electropop 2019,pop,electropop,0.775,0.872,6,-4.194,1,0.0469,0.033,0.0579,0.298,0.379,122.994,191496
Instant Crush,Daft Punk,75,Random Access Memories,2013-05-17,Pop Inglİs (2020 - 2010s) Mşsica En Inglİs 2010s,pop,dance pop,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,337560
Instant Crush,Daft Punk,75,Random Access Memories,2013-05-17,ELECTROPOP,pop,electropop,0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,337560
Want to Want Me,Jason Derulo,76,Everything Is 4,2015-05-29,Post-teen pop,pop,post-teen pop,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719
Want to Want Me,Jason Derulo,76,Everything Is 4,2015-05-29,ELECTROPOP,pop,electropop,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719
The Weekend - Funk Wav Remix,SZA,76,The Weekend (Funk Wav Remix),2017-12-15,ELECTROPOPı,pop,electropop,0.775,0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,171806
The Weekend - Funk Wav Remix,SZA,76,The Weekend (Funk Wav Remix),2017-12-15,indie poptimism,pop,indie poptimism,0.775,0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,171806
Attention,Charlie Puth,82,Voicenotes,2018-05-11,Post Teen Pop,pop,post-teen pop,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787
Attention,Charlie Puth,82,Voicenotes,2018-05-11,ElectroPop 2020,pop,electropop,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787
You're the Best Thing About Me,U2,6,Stargazing - EP,2017-09-21,ElectroPop,pop,electropop,0.776,0.647,2,-6.31,1,0.0824,0.00552,0,0.0783,0.661,117.023,257867
Together - Extended Mix,The Magician,11,Together,2015-07-06,BALLARE - ĜħÙĜµ,pop,post-teen pop,0.776,0.759,10,-5.956,0,0.0458,0.008,0.00234,0.0853,0.52,122.003,264011
Smile,Prince Paris,39,Smile,2019-04-26,Pop Dance Hits,pop,dance pop,0.776,0.598,11,-5.102,1,0.19,0.151,2.05E-05,0.0858,0.419,117.105,221549
Primadonna,Nina Tribus,39,Primadonna,2019-11-22,The Edge of Indie Poptimism,pop,indie poptimism,0.776,0.461,1,-9.774,1,0.115,0.01,5.28E-05,0.408,0.717,109.977,137555
Are You With Me - Radio Edit,Lost Frequencies,50,Are You With Me (Radio Edit),2015-01-26,ElectroPop,pop,electropop,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83E-05,0.131,0.412,121.03,138843
Are You with Me,Lost Frequencies,55,Less Is More,2016-10-21,10er Playlist,pop,electropop,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83E-05,0.131,0.412,121.03,138843
Replay,Davai,60,Replay,2017-08-25,Dance Pop Hits,pop,dance pop,0.776,0.809,6,-5.726,0,0.069,0.415,0,0.179,0.582,100.071,202520
it's not u it's me,Bea Miller,71,it's not u it's me,2019-03-01,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",pop,indie poptimism,0.776,0.568,0,-6.419,0,0.125,0.0204,1.69E-05,0.078,0.749,150.901,194526
Chanel,Frank Ocean,82,Chanel,2017-03-10,Electropop,pop,electropop,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285
Boogie in Zero Gravity - Extended Version,Black Strobe,0,Boogie In Zero Gravity,2012-07-16,GTA V - Radio Mirror Park,pop,electropop,0.777,0.703,11,-6.92,0,0.0569,0.0112,0.743,0.0765,0.975,123.006,406575
Don't Wanna Know,Maroon 5,11,Don't Wanna Know,2016-10-11,Electropop Hits  2017-2020,pop,electropop,0.777,0.627,7,-6.142,1,0.0792,0.356,0,0.0956,0.444,100.054,214480
Don't Wanna Know,Maroon 5,11,Don't Wanna Know,2016-10-11,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.777,0.627,7,-6.142,1,0.0792,0.356,0,0.0956,0.444,100.054,214480
Por Estar Contigo,JEANS,17,Por Que Disimular,1998-01-01,ELECTROPOP EN ESPAOL,pop,electropop,0.777,0.846,7,-7.514,1,0.0282,0.00841,0.000901,0.0244,0.793,106.046,212760
Name & Number,Shift K3Y,30,Name & Number,2015-04-10,Indie Poptimism!,pop,indie poptimism,0.777,0.853,0,-2.993,0,0.0453,0.0486,6.19E-06,0.0956,0.516,124.991,192533
Skin - Rinzen Remix,Kidnap,45,Skin (Rinzen Remix),2018-08-24,Pop Dance Hits,pop,dance pop,0.777,0.74,0,-7.928,1,0.0454,0.00192,0.0828,0.0825,0.288,123.008,450000
Beat Of My Drum,POWERS,51,Legendary,2015-10-16,Indie Poptimism,pop,indie poptimism,0.777,0.898,6,-2.483,0,0.0656,0.0661,4.09E-06,0.0926,0.928,120.027,206280
Tinseltown in the Rain,The Blue Nile,54,A Walk Across the Rooftops,1984-04-30,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.777,0.817,11,-6.699,0,0.0346,0.0575,1.27E-05,0.0782,0.914,117.7,357827
Black Magic,Little Mix,76,Get Weird (Deluxe),2015-11-06,Post teen pop,pop,post-teen pop,0.777,0.895,4,-4.464,1,0.0618,0.0348,0,0.317,0.826,111.987,211773
Love Game,Eminem,0,The Marshall Mathers LP2,2013-11-05,BALLARE - ĜħÙĜµ,pop,post-teen pop,0.778,0.942,9,-2.525,1,0.178,0.355,0,0.626,0.687,105.517,296953
Call Me Maybe,Carly Rae Jepsen,10,Call Me Maybe,2012-01-01,Post pop teen,pop,post-teen pop,0.778,0.615,7,-6.529,1,0.0384,0.0126,1.44E-06,0.108,0.648,120.045,193467
Middle School,Blue Wednesday,41,Chillhop Essentials Winter 2018,2018-12-12,Indie/Jazz Poptimism,pop,indie poptimism,0.778,0.442,6,-13.244,0,0.118,0.445,0.819,0.243,0.934,155.649,144000
Do You Believe (Original Mix),Poolside,42,Do You Believe,2011-03-14,GTA V - Radio Mirror Park,pop,electropop,0.778,0.747,9,-6.899,0,0.0513,0.011,0.793,0.0488,0.832,104.003,273067
THAT BITCH,Bea Miller,66,THAT BITCH,2019-11-01,a taste of the mainstream,pop,post-teen pop,0.778,0.738,2,-2.164,1,0.218,0.0103,0,0.55,0.626,162.132,201102
Hear Me Now,Alok,75,Hear Me Now,2016,ElectroPop 2020,pop,electropop,0.778,0.463,11,-7.603,1,0.0389,0.546,0.00289,0.0731,0.496,121.999,194840
Just Give Me a Reason (feat. Nate Ruess),P!nk,80,The Truth About Love,2012-09-18,Pop Inglİs (2020 - 2010s) Mşsica En Inglİs 2010s,pop,dance pop,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733
Just Give Me a Reason (feat. Nate Ruess),P!nk,80,The Truth About Love,2012-09-18,post teen pop,pop,post-teen pop,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733
Hips Don't Lie (feat. Wyclef Jean),Shakira,80,"Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,post teen pop,pop,post-teen pop,0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,218093
7 rings,Ariana Grande,90,"thank u, next",2019-02-08,Intro to Post-Teen Pop,pop,post-teen pop,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627
hot girl bummer,blackbear,94,hot girl bummer,2019-08-23,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093
hot girl bummer,blackbear,94,hot girl bummer,2019-08-23,Electropop,pop,electropop,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093
Been A While,Sam Feldt,2,Been A While,2016-02-05,Chillout & Remixes ,pop,indie poptimism,0.779,0.695,1,-6.064,0,0.031,0.425,0.000769,0.107,0.392,120.004,163527
Amiga,Pol Del Sur,23,Efectos Espaciales,2008-05-10,This Is: Javiera Mena,pop,electropop,0.779,0.571,7,-6.847,1,0.0286,0.182,0.00345,0.0978,0.463,120.003,274200
Shine,DJ PIGER,35,Shine,2019-10-16,Dance Pop: Japan,pop,dance pop,0.779,0.721,8,-8.409,0,0.0487,0.00618,0.00696,0.239,0.84,121.948,207213
I Remember,Betty Who,37,I Remember,2019-01-10,Indie Poptimism,pop,indie poptimism,0.779,0.739,0,-6.567,1,0.12,0.259,0.00015,0.125,0.511,119.968,215634
Hate How Much I Love You,Conor Maynard,68,Hate How Much I Love You,2019-06-28,The Sound of Post-Teen Pop,pop,post-teen pop,0.779,0.42,0,-8.396,1,0.221,0.665,0,0.0862,0.688,105.076,175898
Beat It - Single Version,Michael Jackson,77,Thriller 25 Super Deluxe Edition,1982-11-30,Dr. Q's Prescription Playlist,pop,post-teen pop,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98E-06,0.197,0.915,138.858,258040
Beat It - Single Version,Michael Jackson,77,Thriller 25 Super Deluxe Edition,1982-11-30,80's Songs | Top Ż 80s Music Hits,pop,electropop,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98E-06,0.197,0.915,138.858,258040
Some Say,Nea,81,Some Say,2019-09-06,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.779,0.342,3,-6.316,0,0.0404,0.701,2.56E-06,0.132,0.482,104.993,175602
Motorcycle Cop,Power Glove,43,EP II,2015-04-29,Electropop And Play,pop,electropop,0.78,0.953,1,-7.636,1,0.234,0.437,0.813,0.106,0.415,110.449,265280
Material Girl,Madonna,54,Like a Virgin (Reissue),1984-11-12,80's Songs | Top Ż 80s Music Hits,pop,electropop,0.78,0.63,0,-12.677,1,0.0321,0.261,1.59E-05,0.055,0.981,136.719,240707
Feel It Still,Portugal. The Man,66,Feel It Still,2017-03-02,BALLARE - ĜħÙĜµ,pop,post-teen pop,0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31E-05,0.0733,0.771,78.969,163251
Lucky,Chelsea Cutler,73,Lucky,2019-11-01,Intro to Indie Poptimism,pop,indie poptimism,0.78,0.261,2,-9.626,1,0.0488,0.332,0,0.238,0.639,92.107,148987
"Yo x Ti, Tu x Mi",ROSALA,88,"Yo x Ti, Tu x Mi",2019-08-15,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040
A Different Way (with Lauv),DJ Snake,9,A Different Way (with Lauv),2017-09-21,Electropop Hits  2017-2020,pop,electropop,0.781,0.765,8,-4.092,1,0.0385,0.534,0,0.152,0.564,104.987,198286
A Different Way (with Lauv),DJ Snake,9,A Different Way (with Lauv),2017-09-21,indie poptimismşğ,pop,indie poptimism,0.781,0.765,8,-4.092,1,0.0385,0.534,0,0.152,0.564,104.987,198286
Hombre Lobo En Par­s,Valeria,15,Bossa Lounge en Espaħol,2015-11-25,ELECTROPOP EN ESPAOL,pop,electropop,0.781,0.419,10,-12.23,1,0.031,0.35,0.632,0.11,0.573,130.042,224932
Sierra Lift,Blue Hawaii,24,Untogether,2013-03-05,Deep-deep Bubble Pop,pop,indie poptimism,0.781,0.423,1,-9.22,0,0.192,0.239,0.268,0.104,0.307,160.078,220439
Weather,Ralph,31,Weather,2018-08-22,Indie Poptimism,pop,indie poptimism,0.781,0.578,8,-6.928,0,0.0397,0.118,0,0.129,0.517,113.978,201551
Our Darkness,Anne Clark,33,The Very Best Of,2010-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,pop,electropop,0.781,0.909,11,-8.987,1,0.113,0.296,0.492,0.139,0.913,129.912,321560
Blood Red Moon (Demo),The xx,43,Basic Space,2009-08-02,Indie/Jazz Poptimism,pop,indie poptimism,0.781,0.456,0,-10.837,1,0.0431,0.82,0.786,0.0784,0.229,119.988,133267
Day 'N' Nite,Kid Cudi,50,Day 'n Nite,2008-01-01,post teen pop,pop,post-teen pop,0.781,0.738,11,-5.579,0,0.0562,0.141,0.00243,0.093,0.968,130.008,162387
Let's Get It Started,The Black Eyed Peas,54,Summer Party,2007-01-01,Mix ElectroPop//ElectroHouse// DeepHouse 2020,pop,electropop,0.781,0.723,11,-5.564,0,0.107,0.102,0,0.162,0.764,104.972,227880
Drunken Truth,Steve Void,56,The Seed EP,2019-12-20,Dance Room,pop,dance pop,0.781,0.745,1,-4.942,0,0.0374,0.0814,9.71E-05,0.106,0.498,110.051,158091
Stargazing,sapientdream,57,DREAM,2018-12-14,2019 in Indie Poptimism,pop,indie poptimism,0.781,0.366,2,-10.324,1,0.0401,0.679,0.582,0.11,0.793,140.021,142286
Like always,X1,58,QUANTUM LEAP,2019-08-27,K-Party Dance Mix,pop,dance pop,0.781,0.879,5,-3.725,1,0.0533,0.0309,0,0.0546,0.836,119.997,204893
The Monster,Eminem,58,The Marshall Mathers LP2 (Deluxe),2013-11-05,10er Playlist,pop,electropop,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,250189
Dance Monkey,Skylike,63,Dance Monkey,2019-09-06,Pop / Dance,pop,dance pop,0.781,0.855,8,-4.853,0,0.232,0.327,0.000248,0.247,0.311,118.112,192203
Thinking out Loud,Ed Sheeran,67,x (Wembley Edition),2013,Post-teen pop,pop,post-teen pop,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560
Your Side Of The Bed,Loote,67,single.,2018-06-15,Intro to Indie Poptimism,pop,indie poptimism,0.781,0.742,8,-4.978,1,0.0296,0.0649,0,0.293,0.91,109.915,197147
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,71,The Heist,2012-10-10,post teen pop,pop,post-teen pop,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,71,The Heist [Deluxe Edition],2012-10-09,Mix ElectroPop//ElectroHouse// DeepHouse 2020,pop,electropop,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613
Promises (with Sam Smith),Calvin Harris,84,Promises (with Sam Smith),2018-08-17,Dance Pop,pop,dance pop,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91E-06,0.325,0.486,123.07,213309
Promises (with Sam Smith),Calvin Harris,84,Promises (with Sam Smith),2018-08-17,Electropop 2019,pop,electropop,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91E-06,0.325,0.486,123.07,213309
Mad Man,Jena Rose,6,Mad Man,2019-06-21,a taste of the mainstream,pop,post-teen pop,0.782,0.778,7,-5.356,1,0.0554,0.294,8.51E-06,0.269,0.567,109.943,187054
Hitchhiker - Bergs Remix,OMI,29,Me 4 U: The Remixes,2016-03-04,Chillout & Remixes ,pop,indie poptimism,0.782,0.532,4,-8.384,1,0.144,0.819,4.78E-05,0.348,0.616,106.918,222056
V. Thirteen,Big Audio Dynamite,30,"No. 10, Upping St.",1987-03-31,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.782,0.38,11,-17.183,0,0.0363,0.0525,0,0.127,0.869,134.072,278893
Perspective,AMAANDA,32,Perspective,2019-09-20,Pop / Dance,pop,dance pop,0.782,0.598,7,-7.955,1,0.224,0.592,0,0.242,0.383,114.932,148147
buttercup,Palmertrees,37,buttercup,2019-12-21,The Edge of Indie Poptimism,pop,indie poptimism,0.782,0.322,8,-12.371,1,0.0443,0.673,0.00014,0.0806,0.359,119.941,196000
Straight From The Bottle,Terror Jr,42,Come Outside And Break Your Heart,2019-11-08,a taste of the mainstream,pop,post-teen pop,0.782,0.478,5,-6.659,1,0.0989,0.375,8.05E-05,0.0399,0.536,95.073,167509
The Bomb (These Sounds Fall Into My Mind),The Bucketheads,50,All In The Mind,1995-03-03,90s Dance Hits,pop,dance pop,0.782,0.874,5,-3.57,1,0.0384,0.0027,0.343,0.0766,0.872,125.917,202934
Marijuana Breath,Adam Jensen,55,Marijuana Breath,2017-04-20,Indie Poptimism,pop,indie poptimism,0.782,0.468,5,-4.881,1,0.0746,0.36,2.31E-06,0.0699,0.655,124.97,219163
Pushing 21,Liv Dawson,57,Pushing 21,2019-03-22,2019 in Indie Poptimism,pop,indie poptimism,0.782,0.438,4,-9.443,1,0.0312,0.45,3.69E-06,0.168,0.561,100.037,207800
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,76,Me 4 U,2015-10-16,Dance Pop Tunes,pop,dance pop,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18E-05,0.16,0.603,118.016,180566
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,76,Me 4 U,2015-10-16,10er Playlist,pop,electropop,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18E-05,0.16,0.603,118.016,180566
